part_size,part_size_formatted,chunk_size,chunk_size_formatted,run,seconds,gbps
4194304,4MB,1048576,1MB,7,0.634517,67.688766
4194304,4MB,1048576,1MB,8,0.633993,67.744722
4194304,4MB,1048576,1MB,9,0.594250,72.275464
4194304,4MB,1048576,1MB,10,0.661876,64.890844
4194304,4MB,4194304,4MB,1,1.967899,21.825145
4194304,4MB,4194304,4MB,2,0.583159,73.650072
4194304,4MB,4194304,4MB,3,0.577276,74.400574
4194304,4MB,4194304,4MB,4,0.582141,73.778827
4194304,4MB,4194304,4MB,5,0.579341,74.135342
4194304,4MB,4194304,4MB,6,0.577856,74.325936
4194304,4MB,4194304,4MB,7,0.577328,74.393924
4194304,4MB,4194304,4MB,8,0.580979,73.926365
4194304,4MB,4194304,4MB,9,0.579864,74.068515
4194304,4MB,4194304,4MB,10,0.582912,73.681230
8388608,8MB,8192,8KB,1,4.094949,10.488452
8388608,8MB,8192,8KB,2,3.893050,11.032396
8388608,8MB,8192,8KB,3,4.234283,10.143316
8388608,8MB,8192,8KB,4,3.581228,11.993001
8388608,8MB,8192,8KB,5,3.607734,11.904888
8388608,8MB,8192,8KB,6,3.668711,11.707021
8388608,8MB,8192,8KB,7,3.985668,10.776028
8388608,8MB,8192,8KB,8,3.652427,11.759215
8388608,8MB,8192,8KB,9,3.840673,11.182849
8388608,8MB,8192,8KB,10,4.157799,10.329906
8388608,8MB,16384,16KB,1,3.252278,13.206028
8388608,8MB,16384,16KB,2,2.478903,17.326077
8388608,8MB,16384,16KB,3,2.841413,15.115601
8388608,8MB,16384,16KB,4,2.239302,19.179940
8388608,8MB,16384,16KB,5,2.178977,19.710937
8388608,8MB,16384,16KB,6,2.194514,19.571385
8388608,8MB,16384,16KB,7,2.202835,19.497456
8388608,8MB,16384,16KB,8,2.675651,16.052049
8388608,8MB,16384,16KB,9,2.228562,19.272372
8388608,8MB,16384,16KB,10,2.194939,19.567597
8388608,8MB,32768,32KB,1,2.882728,14.898971
8388608,8MB,32768,32KB,2,1.847564,23.246650
8388608,8MB,32768,32KB,3,2.364489,18.164463
8388608,8MB,32768,32KB,4,1.549441,27.719456
8388608,8MB,32768,32KB,5,1.522004,28.219157
8388608,8MB,32768,32KB,6,1.563011,27.478795
8388608,8MB,32768,32KB,7,1.647601,26.068011
8388608,8MB,32768,32KB,8,1.552464,27.665494
8388608,8MB,32768,32KB,9,1.574476,27.278713
8388608,8MB,32768,32KB,10,1.538682,27.913286
8388608,8MB,65536,64KB,1,2.682359,16.011906
8388608,8MB,65536,64KB,2,1.481380,28.993013
8388608,8MB,65536,64KB,3,1.191671,36.041562
8388608,8MB,65536,64KB,4,1.560009,27.531690
8388608,8MB,65536,64KB,5,1.186072,36.211703
8388608,8MB,65536,64KB,6,1.204398,35.660710
8388608,8MB,65536,64KB,7,1.689657,25.419164
8388608,8MB,65536,64KB,8,1.212701,35.416545
8388608,8MB,65536,64KB,9,1.204363,35.661731
8388608,8MB,65536,64KB,10,1.305602,32.896441
8388608,8MB,131072,128KB,1,2.171868,19.775453
8388608,8MB,131072,128KB,2,1.277341,33.624281
8388608,8MB,131072,128KB,3,1.419533,30.256208
8388608,8MB,131072,128KB,4,1.956326,21.954251
8388608,8MB,131072,128KB,5,0.790407,54.338707
8388608,8MB,131072,128KB,6,0.787741,54.522589
8388608,8MB,131072,128KB,7,0.769973,55.780774
8388608,8MB,131072,128KB,8,0.810873,52.967227
8388608,8MB,131072,128KB,9,0.826454,51.968587
8388608,8MB,131072,128KB,10,0.779086,55.128275
8388608,8MB,196608,192KB,1,2.147234,20.002323
8388608,8MB,196608,192KB,2,0.920431,46.662577
8388608,8MB,196608,192KB,3,0.729570,58.869861
8388608,8MB,196608,192KB,4,0.751236,57.172034
8388608,8MB,196608,192KB,5,1.634754,26.272863
8388608,8MB,196608,192KB,6,1.849670,23.220175
8388608,8MB,196608,192KB,7,1.882587,22.814175
8388608,8MB,196608,192KB,8,1.945087,22.081110
8388608,8MB,196608,192KB,9,0.755029,56.884807
8388608,8MB,196608,192KB,10,0.723837,59.336087
8388608,8MB,262144,256KB,1,2.063519,20.813802
8388608,8MB,262144,256KB,2,1.387942,30.944853
8388608,8MB,262144,256KB,3,0.991173,43.332179
8388608,8MB,262144,256KB,4,1.710702,25.106461
8388608,8MB,262144,256KB,5,1.276427,33.648350
8388608,8MB,262144,256KB,6,0.665460,64.541320
8388608,8MB,262144,256KB,7,0.675630,63.569804
8388608,8MB,262144,256KB,8,0.887323,48.403635
8388608,8MB,262144,256KB,9,0.664877,64.597932
8388608,8MB,262144,256KB,10,0.676584,63.480160
8388608,8MB,1048576,1MB,1,1.963407,21.875079
8388608,8MB,1048576,1MB,2,1.013686,42.369821
8388608,8MB,1048576,1MB,3,0.769710,55.799848
8388608,8MB,1048576,1MB,4,0.686115,62.598350
8388608,8MB,1048576,1MB,5,0.609799,70.432508
8388608,8MB,1048576,1MB,6,1.241638,34.591150
8388608,8MB,1048576,1MB,7,0.640850,67.019843
8388608,8MB,1048576,1MB,8,0.634721,67.667022
8388608,8MB,1048576,1MB,9,0.593896,72.318545
8388608,8MB,1048576,1MB,10,0.659195,65.154692
8388608,8MB,4194304,4MB,1,1.920610,22.362519
8388608,8MB,4194304,4MB,2,0.575936,74.573716
8388608,8MB,4194304,4MB,3,0.570321,75.307946
8388608,8MB,4194304,4MB,4,0.570343,75.304936
8388608,8MB,4194304,4MB,5,0.571825,75.109820
8388608,8MB,4194304,4MB,6,0.573350,74.910056
8388608,8MB,4194304,4MB,7,0.569787,75.378498
8388608,8MB,4194304,4MB,8,0.572970,74.959737
8388608,8MB,4194304,4MB,9,0.571184,75.194137
8388608,8MB,4194304,4MB,10,0.573738,74.859370
8388608,8MB,8388608,8MB,1,1.959055,21.923668
8388608,8MB,8388608,8MB,2,0.588726,72.953636
8388608,8MB,8388608,8MB,3,0.581147,73.905007
8388608,8MB,8388608,8MB,4,0.587722,73.078175
8388608,8MB,8388608,8MB,5,0.583029,73.666380
8388608,8MB,8388608,8MB,6,0.581949,73.803131
8388608,8MB,8388608,8MB,7,0.586567,73.222147
8388608,8MB,8388608,8MB,8,0.581127,73.907563
8388608,8MB,8388608,8MB,9,0.587921,73.053439
8388608,8MB,8388608,8MB,10,0.588318,73.004142
16777216,16MB,8192,8KB,1,4.042692,10.624027
16777216,16MB,8192,8KB,2,3.870962,11.095349
16777216,16MB,8192,8KB,3,4.210706,10.200113
16777216,16MB,8192,8KB,4,3.568679,12.035175
16777216,16MB,8192,8KB,5,3.591339,11.959238
16777216,16MB,8192,8KB,6,3.638229,11.805104
16777216,16MB,8192,8KB,7,3.940775,10.898789
16777216,16MB,8192,8KB,8,3.635955,11.812487
16777216,16MB,8192,8KB,9,3.818887,11.246646
16777216,16MB,8192,8KB,10,4.138396,10.378337
16777216,16MB,16384,16KB,1,3.227089,13.309105
16777216,16MB,16384,16KB,2,2.447263,17.550082
16777216,16MB,16384,16KB,3,2.808591,15.292250
16777216,16MB,16384,16KB,4,2.209941,19.434761
16777216,16MB,16384,16KB,5,2.154513,19.934749
16777216,16MB,16384,16KB,6,2.166950,19.820333
16777216,16MB,16384,16KB,7,2.181630,19.686962
16777216,16MB,16384,16KB,8,2.651942,16.195553
16777216,16MB,16384,16KB,9,2.207796,19.453644
16777216,16MB,16384,16KB,10,2.172641,19.768420
16777216,16MB,32768,32KB,1,2.883646,14.894226
16777216,16MB,32768,32KB,2,1.858864,23.105337
16777216,16MB,32768,32KB,3,2.366221,18.151169
16777216,16MB,32768,32KB,4,1.561517,27.505096
16777216,16MB,32768,32KB,5,1.533033,28.016151
16777216,16MB,32768,32KB,6,1.579590,27.190400
16777216,16MB,32768,32KB,7,1.655630,25.941587
16777216,16MB,32768,32KB,8,1.571109,27.337168
16777216,16MB,32768,32KB,9,1.598611,26.866868
16777216,16MB,32768,32KB,10,1.713418,25.066664
16777216,16MB,65536,64KB,1,2.736522,15.694988
16777216,16MB,65536,64KB,2,1.530196,28.068088
16777216,16MB,65536,64KB,3,1.211647,35.447357
16777216,16MB,65536,64KB,4,1.216704,35.300012
16777216,16MB,65536,64KB,5,2.150786,19.969293
16777216,16MB,65536,64KB,6,1.214327,35.369119
16777216,16MB,65536,64KB,7,1.218391,35.251138
16777216,16MB,65536,64KB,8,1.218958,35.234747
16777216,16MB,65536,64KB,9,1.280156,33.550340
16777216,16MB,65536,64KB,10,1.231500,34.875902
16777216,16MB,131072,128KB,1,2.211018,19.425295
16777216,16MB,131072,128KB,2,1.294452,33.179814
16777216,16MB,131072,128KB,3,1.440400,29.817875
16777216,16MB,131072,128KB,4,1.989799,21.584936
16777216,16MB,131072,128KB,5,0.793466,54.129185
16777216,16MB,131072,128KB,6,0.792471,54.197134
16777216,16MB,131072,128KB,7,0.771223,55.690379
16777216,16MB,131072,128KB,8,0.801866,53.562137
16777216,16MB,131072,128KB,9,0.839502,51.160912
16777216,16MB,131072,128KB,10,0.789838,54.377826
16777216,16MB,196608,192KB,1,2.153211,19.946798
16777216,16MB,196608,192KB,2,0.919056,46.732399
16777216,16MB,196608,192KB,3,0.727585,59.030438
16777216,16MB,196608,192KB,4,0.749774,57.283477
16777216,16MB,196608,192KB,5,1.642025,26.156522
16777216,16MB,196608,192KB,6,1.860283,23.087715
16777216,16MB,196608,192KB,7,1.894732,22.667944
16777216,16MB,196608,192KB,8,1.947319,22.055796
16777216,16MB,196608,192KB,9,0.759081,56.581139
16777216,16MB,196608,192KB,10,0.720649,59.598585
16777216,16MB,262144,256KB,1,2.055162,20.898441
16777216,16MB,262144,256KB,2,1.384935,31.012056
16777216,16MB,262144,256KB,3,0.991094,43.335637
16777216,16MB,262144,256KB,4,1.698767,25.282845
16777216,16MB,262144,256KB,5,1.266806,33.903918
16777216,16MB,262144,256KB,6,0.667788,64.316310
16777216,16MB,262144,256KB,7,0.678185,63.330301
16777216,16MB,262144,256KB,8,0.905215,47.446956
16777216,16MB,262144,256KB,9,0.662352,64.844201
16777216,16MB,262144,256KB,10,0.680248,63.138229
16777216,16MB,1048576,1MB,1,2.001557,21.458127
16777216,16MB,1048576,1MB,2,1.029347,41.725181
16777216,16MB,1048576,1MB,3,0.779063,55.129896
16777216,16MB,1048576,1MB,4,0.690442,62.206010
16777216,16MB,1048576,1MB,5,0.622089,69.041020
16777216,16MB,1048576,1MB,6,1.261502,34.046448
16777216,16MB,1048576,1MB,7,0.641516,66.950328
16777216,16MB,1048576,1MB,8,0.638065,67.312326
16777216,16MB,1048576,1MB,9,0.600566,71.515361
16777216,16MB,1048576,1MB,10,0.657149,65.357557
16777216,16MB,4194304,4MB,1,1.934518,22.201743
16777216,16MB,4194304,4MB,2,0.581401,73.872694
16777216,16MB,4194304,4MB,3,0.576099,74.552539
16777216,16MB,4194304,4MB,4,0.573665,74.868923
16777216,16MB,4194304,4MB,5,0.576238,74.534633
16777216,16MB,4194304,4MB,6,0.579238,74.148602
16777216,16MB,4194304,4MB,7,0.576883,74.451233
16777216,16MB,4194304,4MB,8,0.578462,74.248071
16777216,16MB,4194304,4MB,9,0.573562,74.882302
16777216,16MB,4194304,4MB,10,0.576604,74.487348
16777216,16MB,8388608,8MB,1,1.954143,21.978772
16777216,16MB,8388608,8MB,2,0.588143,73.025852
16777216,16MB,8388608,8MB,3,0.585958,73.298211
16777216,16MB,8388608,8MB,4,0.587356,73.123737
16777216,16MB,8388608,8MB,5,0.579392,74.128817
16777216,16MB,8388608,8MB,6,0.587117,73.153578
16777216,16MB,8388608,8MB,7,0.583910,73.555334
16777216,16MB,8388608,8MB,8,0.586514,73.228701
16777216,16MB,8388608,8MB,9,0.581350,73.879251
16777216,16MB,8388608,8MB,10,0.579950,74.057557
16777216,16MB,16777216,16MB,1,1.933553,22.212824
16777216,16MB,16777216,16MB,2,0.600104,71.570442
16777216,16MB,16777216,16MB,3,0.590910,72.683901
16777216,16MB,16777216,16MB,4,0.593938,72.313395
16777216,16MB,16777216,16MB,5,0.593339,72.386447
16777216,16MB,16777216,16MB,6,0.594160,72.286412
16777216,16MB,16777216,16MB,7,0.593782,72.332344
16777216,16MB,16777216,16MB,8,0.596696,71.979093
16777216,16MB,16777216,16MB,9,0.600737,71.494921
16777216,16MB,16777216,16MB,10,0.599115,71.688481
33554432,32MB,8192,8KB,1,4.106815,10.458146
33554432,32MB,8192,8KB,2,3.872512,11.090907
33554432,32MB,8192,8KB,3,4.161915,10.319691
33554432,32MB,8192,8KB,4,3.618287,11.870169
33554432,32MB,8192,8KB,5,4.028260,10.662090
33554432,32MB,8192,8KB,6,3.770951,11.389613
33554432,32MB,8192,8KB,7,3.633555,11.820290
33554432,32MB,8192,8KB,8,3.610196,11.896770
33554432,32MB,8192,8KB,9,3.751151,11.449731
33554432,32MB,8192,8KB,10,3.596041,11.943600
33554432,32MB,16384,16KB,1,3.212910,13.367842
33554432,32MB,16384,16KB,2,2.446409,17.556212
33554432,32MB,16384,16KB,3,2.808571,15.292360
33554432,32MB,16384,16KB,4,2.211239,19.423348
33554432,32MB,16384,16KB,5,2.151520,19.962484
33554432,32MB,16384,16KB,6,2.165224,19.836132
33554432,32MB,16384,16KB,7,2.180839,19.694110
33554432,32MB,16384,16KB,8,2.651170,16.200274
33554432,32MB,16384,16KB,9,2.211521,19.420878
33554432,32MB,16384,16KB,10,2.166345,19.825865
33554432,32MB,32768,32KB,1,2.887871,14.872434
33554432,32MB,32768,32KB,2,1.862135,23.064752
33554432,32MB,32768,32KB,3,2.369549,18.125673
33554432,32MB,32768,32KB,4,1.559593,27.539034
33554432,32MB,32768,32KB,5,1.541478,27.862659
33554432,32MB,32768,32KB,6,1.585086,27.096112
33554432,32MB,32768,32KB,7,1.654123,25.965226
33554432,32MB,32768,32KB,8,1.593181,26.958441
33554432,32MB,32768,32KB,9,1.568055,27.390414
33554432,32MB,32768,32KB,10,1.569653,27.362524
33554432,32MB,65536,64KB,1,2.687851,15.979187
33554432,32MB,65536,64KB,2,1.501305,28.608224
33554432,32MB,65536,64KB,3,1.188411,36.140417
33554432,32MB,65536,64KB,4,1.212431,35.424432
33554432,32MB,65536,64KB,5,2.047198,20.979735
33554432,32MB,65536,64KB,6,1.212245,35.429865
33554432,32MB,65536,64KB,7,1.206117,35.609879
33554432,32MB,65536,64KB,8,1.190675,36.071695
33554432,32MB,65536,64KB,9,1.196063,35.909200
33554432,32MB,65536,64KB,10,1.179044,36.427534
33554432,32MB,131072,128KB,1,2.213418,19.404226
33554432,32MB,131072,128KB,2,1.289104,33.317456
33554432,32MB,131072,128KB,3,1.445971,29.703002
33554432,32MB,131072,128KB,4,1.699703,25.268924
33554432,32MB,131072,128KB,5,0.780886,55.001236
33554432,32MB,131072,128KB,6,0.768493,55.888155
33554432,32MB,131072,128KB,7,0.834750,51.452133
33554432,32MB,131072,128KB,8,0.780180,55.051000
33554432,32MB,131072,128KB,9,1.205215,35.636524
33554432,32MB,131072,128KB,10,0.817642,52.528728
33554432,32MB,196608,192KB,1,2.130286,20.161460
33554432,32MB,196608,192KB,2,0.911088,47.141055
33554432,32MB,196608,192KB,3,0.725092,59.233428
33554432,32MB,196608,192KB,4,0.747113,57.487550
33554432,32MB,196608,192KB,5,1.626373,26.408247
33554432,32MB,196608,192KB,6,1.835259,23.402516
33554432,32MB,196608,192KB,7,1.867778,22.995064
33554432,32MB,196608,192KB,8,1.922183,22.344215
33554432,32MB,196608,192KB,9,0.758123,56.652607
33554432,32MB,196608,192KB,10,0.718404,59.784838
33554432,32MB,262144,256KB,1,2.039492,21.059008
33554432,32MB,262144,256KB,2,1.339723,32.058629
33554432,32MB,262144,256KB,3,1.012161,42.433654
33554432,32MB,262144,256KB,4,1.688393,25.438194
33554432,32MB,262144,256KB,5,1.176898,36.493967
33554432,32MB,262144,256KB,6,0.660904,64.986251
33554432,32MB,262144,256KB,7,0.729839,58.848147
33554432,32MB,262144,256KB,8,0.660992,64.977638
33554432,32MB,262144,256KB,9,0.672707,63.846051
33554432,32MB,262144,256KB,10,1.227776,34.981688
33554432,32MB,1048576,1MB,1,1.976447,21.730744
33554432,32MB,1048576,1MB,2,1.021837,42.031828
33554432,32MB,1048576,1MB,3,0.777449,55.244389
33554432,32MB,1048576,1MB,4,0.694381,61.853216
33554432,32MB,1048576,1MB,5,0.618905,69.396173
33554432,32MB,1048576,1MB,6,1.249932,34.361605
33554432,32MB,1048576,1MB,7,0.643066,66.788883
33554432,32MB,1048576,1MB,8,0.650021,66.074245
33554432,32MB,1048576,1MB,9,0.598509,71.761079
33554432,32MB,1048576,1MB,10,0.657265,65.346072
33554432,32MB,4194304,4MB,1,1.932911,22.220203
33554432,32MB,4194304,4MB,2,0.579509,74.113940
33554432,32MB,4194304,4MB,3,0.576961,74.441232
33554432,32MB,4194304,4MB,4,0.573518,74.888086
33554432,32MB,4194304,4MB,5,0.575044,74.689355
33554432,32MB,4194304,4MB,6,0.578586,74.232082
33554432,32MB,4194304,4MB,7,0.576447,74.507532
33554432,32MB,4194304,4MB,8,0.577254,74.403422
33554432,32MB,4194304,4MB,9,0.576390,74.514952
33554432,32MB,4194304,4MB,10,0.577282,74.399826
33554432,32MB,8388608,8MB,1,1.928586,22.270028
33554432,32MB,8388608,8MB,2,0.586509,73.229300
33554432,32MB,8388608,8MB,3,0.578578,74.233185
33554432,32MB,8388608,8MB,4,0.586355,73.248533
33554432,32MB,8388608,8MB,5,0.579639,74.097318
33554432,32MB,8388608,8MB,6,0.579870,74.067787
33554432,32MB,8388608,8MB,7,0.584926,73.427570
33554432,32MB,8388608,8MB,8,0.578870,74.195727
33554432,32MB,8388608,8MB,9,0.584153,73.524660
33554432,32MB,8388608,8MB,10,0.586694,73.206247
33554432,32MB,16777216,16MB,1,1.979591,21.696234
33554432,32MB,16777216,16MB,2,0.611013,70.292511
33554432,32MB,16777216,16MB,3,0.606030,70.870574
33554432,32MB,16777216,16MB,4,0.600938,71.471067
33554432,32MB,16777216,16MB,5,0.603665,71.148227
33554432,32MB,16777216,16MB,6,0.612013,70.177759
33554432,32MB,16777216,16MB,7,0.602845,71.244921
33554432,32MB,16777216,16MB,8,0.614219,69.925678
33554432,32MB,16777216,16MB,9,0.605267,70.959832
33554432,32MB,16777216,16MB,10,0.610099,70.397852
67108864,64MB,8192,8KB,1,4.009432,10.712159
67108864,64MB,8192,8KB,2,3.825373,11.227578
67108864,64MB,8192,8KB,3,4.157773,10.329970
67108864,64MB,8192,8KB,4,3.512075,12.229143
67108864,64MB,8192,8KB,5,3.541496,12.127550
67108864,64MB,8192,8KB,6,3.595328,11.945967
67108864,64MB,8192,8KB,7,3.904031,11.001366
67108864,64MB,8192,8KB,8,3.570967,12.027462
67108864,64MB,8192,8KB,9,3.761056,11.419578
67108864,64MB,8192,8KB,10,4.083357,10.518226
67108864,64MB,16384,16KB,1,3.199011,13.425922
67108864,64MB,16384,16KB,2,2.433883,17.646563
67108864,64MB,16384,16KB,3,2.801959,15.328447
67108864,64MB,16384,16KB,4,2.201954,19.505259
67108864,64MB,16384,16KB,5,2.149725,19.979149
67108864,64MB,16384,16KB,6,2.169206,19.799723
67108864,64MB,16384,16KB,7,2.174893,19.747944
67108864,64MB,16384,16KB,8,2.633437,16.309359
67108864,64MB,16384,16KB,9,2.202968,19.496274
67108864,64MB,16384,16KB,10,2.167604,19.814353
67108864,64MB,32768,32KB,1,2.907284,14.773129
67108864,64MB,32768,32KB,2,1.863688,23.045530
67108864,64MB,32768,32KB,3,2.374480,18.088035
67108864,64MB,32768,32KB,4,1.568369,27.384937
67108864,64MB,32768,32KB,5,1.539918,27.890885
67108864,64MB,32768,32KB,6,1.559343,27.543436
67108864,64MB,32768,32KB,7,1.557075,27.583554
67108864,64MB,32768,32KB,8,1.596406,26.903974
67108864,64MB,32768,32KB,9,1.656034,25.935259
67108864,64MB,32768,32KB,10,1.553115,27.653895
67108864,64MB,65536,64KB,1,2.707215,15.864891
67108864,64MB,65536,64KB,2,1.522806,28.204305
67108864,64MB,65536,64KB,3,1.195015,35.940707
67108864,64MB,65536,64KB,4,1.522577,28.208541
67108864,64MB,65536,64KB,5,1.205340,35.632831
67108864,64MB,65536,64KB,6,1.190894,36.065053
67108864,64MB,65536,64KB,7,1.192468,36.017479
67108864,64MB,65536,64KB,8,1.206069,35.611278
67108864,64MB,65536,64KB,9,1.314608,32.671083
67108864,64MB,65536,64KB,10,1.491947,28.787672
67108864,64MB,131072,128KB,1,2.207736,19.454169
67108864,64MB,131072,128KB,2,1.289227,33.314270
67108864,64MB,131072,128KB,3,1.440567,29.814414
67108864,64MB,131072,128KB,4,1.692958,25.369600
67108864,64MB,131072,128KB,5,0.792229,54.213703
67108864,64MB,131072,128KB,6,0.773712,55.511189
67108864,64MB,131072,128KB,7,0.842300,50.990951
67108864,64MB,131072,128KB,8,0.788222,54.489317
67108864,64MB,131072,128KB,9,1.121298,38.303548
67108864,64MB,131072,128KB,10,0.822085,52.244783
67108864,64MB,196608,192KB,1,2.157127,19.910594
67108864,64MB,196608,192KB,2,0.915989,46.888847
67108864,64MB,196608,192KB,3,0.723320,59.378547
67108864,64MB,196608,192KB,4,0.727202,59.061520
67108864,64MB,196608,192KB,5,0.745121,57.641206
67108864,64MB,196608,192KB,6,1.672170,25.684987
67108864,64MB,196608,192KB,7,1.014096,42.352649
67108864,64MB,196608,192KB,8,0.776408,55.318467
67108864,64MB,196608,192KB,9,0.757160,56.724699
67108864,64MB,196608,192KB,10,0.770811,55.720095
67108864,64MB,262144,256KB,1,2.083729,20.611932
67108864,64MB,262144,256KB,2,1.367379,31.410207
67108864,64MB,262144,256KB,3,1.028501,41.759466
67108864,64MB,262144,256KB,4,1.728542,24.847343
67108864,64MB,262144,256KB,5,1.204683,35.652258
67108864,64MB,262144,256KB,6,0.670866,64.021287
67108864,64MB,262144,256KB,7,0.735445,58.399532
67108864,64MB,262144,256KB,8,0.667979,64.297939
67108864,64MB,262144,256KB,9,0.686052,62.604062
67108864,64MB,262144,256KB,10,1.253902,34.252807
67108864,64MB,1048576,1MB,1,1.992180,21.559136
67108864,64MB,1048576,1MB,2,1.029341,41.725396
67108864,64MB,1048576,1MB,3,0.780366,55.037893
67108864,64MB,1048576,1MB,4,0.691622,62.099896
67108864,64MB,1048576,1MB,5,0.621461,69.110776
67108864,64MB,1048576,1MB,6,1.266514,33.911716
67108864,64MB,1048576,1MB,7,0.640781,67.027091
67108864,64MB,1048576,1MB,8,0.644986,66.590065
67108864,64MB,1048576,1MB,9,0.598337,71.781755
67108864,64MB,1048576,1MB,10,0.660278,65.047883
67108864,64MB,4194304,4MB,1,1.958663,21.928054
67108864,64MB,4194304,4MB,2,0.579278,74.143430
67108864,64MB,4194304,4MB,3,0.577097,74.423651
67108864,64MB,4194304,4MB,4,0.577462,74.376635
67108864,64MB,4194304,4MB,5,0.579253,74.146669
